term_id,prefLabel@es,altLabel@es,definition@es,prefLabel@en,altLabel@en,definition@en,prefLabel@de,altLabel@de,definition@de,prefLabel@nl,altLabel@nl,definition@nl,iate_id
LT3939996,duración del contrato,,,duración del contrato,,,Vertragsdauer,"Vertragsdauer,Vertragszeit",Laufzeit des Vertrags,,,,1392908
LT3939996,duración del contrato,"contracts of limited duration,contract of limited duration,contract",,contrato de duración determinada,",contrato de duración determinada",,befristete Vertraege,"Vertragsdauer,Vertragszeit,befristete Vertraege",,contracten van een beperkte duur,contracten van een beperkte duur,,1233408
LT3939996,duración del contrato,"contracts of limited duration,contract of limited duration,contract,open ended credit agreement,open-end credit agreement",credit agreement without fixed duration,contrato de crédito de duración indefinida,",contrato de duración determinada,contrato de crédito de duración indefinida","Contrato de crédito que no tiene duración fija e incluye créditos que deben reembolsarse en su totalidad dentro o después de un período, pero que, una vez devueltos, vuelven a estar disponibles para una nueva disposición de fondos.",unbefristeter Kreditvertrag,"Vertragsdauer,Vertragszeit,befristete Vertraege,unbefristeter Kreditvertrag",,contracten van een beperkte duur,contracten van een beperkte duur,,3552129
LT3939996,duración del contrato,"contracts of limited duration,contract of limited duration,contract,open ended credit agreement,open-end credit agreement,manufacturing period",,duración del riesgo de resolución del contrato,",contrato de duración determinada,contrato de crédito de duración indefinida,duración del riesgo de resolución del contrato",,Fabrikationszeit,"Vertragsdauer,Vertragszeit,befristete Vertraege,unbefristeter Kreditvertrag,Fabrikationszeit",,fabricatietermijn,"contracten van een beperkte duur,fabricatietermijn",tijdvak tussen de inwerkingtreding van het handelscontract en de datum waarop de verzekerde aan zijn contractuele verplichtingen heeft voldaan,1860498
LT3939996,duración del contrato,"contracts of limited duration,contract of limited duration,contract,open ended credit agreement,open-end credit agreement,manufacturing period,long-term holiday product contract","a contract of a duration of more than one year under which a consumer,for consideration, acquires primarily the right to obtain discounts or other benefits in respect of accommodation,in isolation or together with travel or other services",contrato de producto vacacional de larga duración,",contrato de duración determinada,contrato de crédito de duración indefinida,duración del riesgo de resolución del contrato,contrato de producto vacacional de larga duración","Contrato de duración superior a un año en virtud del cual un consumidor adquiere, a título oneroso, esencialmente el derecho a obtener descuentos u otras ventajas respecto de su alojamiento, de forma aislada o en combinación con viajes uotros servicios.",Fabrikationszeit,"Vertragsdauer,Vertragszeit,befristete Vertraege,unbefristeter Kreditvertrag,Fabrikationszeit",,fabricatietermijn,"contracten van een beperkte duur,fabricatietermijn",tijdvak tussen de inwerkingtreding van het handelscontract en de datum waarop de verzekerde aan zijn contractuele verplichtingen heeft voldaan,3502387
LT1259799,efectividad,principle of effectiveness,,principio de eficacia,"principio de eficacia,principio de efectividad",,Grundsatz der Effizienz,"Grundsatz der Effizienz,Effektivitätsgrundsatz",,principe van doeltreffendheid,"principe van doeltreffendheid,doeltreffendheidsbeginsel",,127235
LT1958942,meses,months of service,,meses de servicio,meses de servicio,,Dienstaltersmonate,Dienstaltersmonate,,dienstmaanden,dienstmaanden,,1195187
LT1958942,meses,months of service,,empleado por meses,"meses de servicio,empleado por meses",,Angestellter,"Dienstaltersmonate,Angestellter","jemand, der gegen festes Gehalt bei einer Behoerde, einer Firma ueberwiegend geistig arbeitet",dienstmaanden,dienstmaanden,,1392317
LT1958942,meses,"months of service,12-months period",,periodo de 12 meses,"meses de servicio,empleado por meses,periodo de 12 meses",,Zwölfmonatszeitraum,"Dienstaltersmonate,Angestellter,Zwölfmonatszeitraum",,periode van twaalf maanden,"dienstmaanden,periode van twaalf maanden",,1226565
LT1958942,meses,"months of service,12-months period",,personal pagado por meses,"meses de servicio,empleado por meses,periodo de 12 meses,personal pagado por meses,personal pagado mensualmente",,Angestellte,"Dienstaltersmonate,Angestellter,Zwölfmonatszeitraum,Angestellte,Angestelltenbelegschaft,Belegschaftsmitglieder mit Monatsbezügen,Arbeitnehmer mit Monatsbezügen",,periode van twaalf maanden,"dienstmaanden,periode van twaalf maanden",,1395998
LT1958942,meses,"months of service,12-months period,Council's 18-month programme,18 month programme of the Council,Three Presidencies programme,Trio Programme",draft programme of Council activities drawn up every 18 months by the pre-established group of three Member States holding the Presidency of the Council for that period,programa de 18 meses del Consejo,"meses de servicio,empleado por meses,periodo de 12 meses,personal pagado por meses,personal pagado mensualmente,programa de 18 meses del Consejo",,Achtzehnmonatsprogramm des Rates,"Dienstaltersmonate,Angestellter,Zwölfmonatszeitraum,Angestellte,Angestelltenbelegschaft,Belegschaftsmitglieder mit Monatsbezügen,Arbeitnehmer mit Monatsbezügen,Achtzehnmonatsprogramm des Rates","Entwurf eines Programms für die Tätigkeiten des Rates, das jeweils für 18 Monaten von der zuvor festgelegte Gruppe der drei Mitgliedstaaten erstellt wird, die während dieses Zeitraums den Vorsitz des Rates wahrnehmen",18 maandenprogramma van de Raad,"dienstmaanden,periode van twaalf maanden,18 maandenprogramma van de Raad",,3516519
LT8875927,trabajo,,,esfuerzo,esfuerzo,,Anstrengung,"Anstrengung,Mühe,Leistung,Arbeit",,werk,"werk,moeite,inspanning",,1353337
LT8875927,trabajo,,,trabajo,"esfuerzo,empleo",,Arbeit,"Anstrengung,Mühe,Leistung,Arbeit,Arbeit",,arbeid,"werk,moeite,inspanning,arbeid",,1394178
LT8875927,trabajo,"labour,labor","1.heavy work.;2.One of the factors of production. It includes all the exertions - manual, physical or mental - by individuals, directed towards the production of wealth.",trabajo,"esfuerzo,empleo,",,Arbeit,"Anstrengung,Mühe,Leistung,Arbeit,Arbeit,Arbeit",,arbeid,"werk,moeite,inspanning,arbeid,arbeid",,104548
LT8875927,trabajo,"labour,labor,labour,labor","1.workers, the workforce.",trabajo,"esfuerzo,empleo,,",,Arbeit,"Anstrengung,Mühe,Leistung,Arbeit,Arbeit,Arbeit",,arbeid,"werk,moeite,inspanning,arbeid,arbeid,arbeid",,111663
LT8875927,trabajo,"labour,labor,labour,labor","1.workers, the workforce.",trabajo,"esfuerzo,empleo,,,",,Arbeitsverrichtung,"Anstrengung,Mühe,Leistung,Arbeit,Arbeit,Arbeit,Arbeitsverrichtung,Arbeitsaufgabe",,arbeid,"werk,moeite,inspanning,arbeid,arbeid,arbeid",,1396638
LT3825531,competitividad,regional competitiveness,,competitividad regional,competitividad regional,,regionale Wettbewerbsfähigkeit,regionale Wettbewerbsfähigkeit,,regionaal concurrentievermogen,regionaal concurrentievermogen,,1173388
LT3825531,competitividad,"regional competitiveness,improvement of competitiveness",,aumento de la competitividad,"competitividad regional,aumento de la competitividad",,Verbesserung der Wettbewerbsfähigkeit,"regionale Wettbewerbsfähigkeit,Verbesserung der Wettbewerbsfähigkeit",,versterking van de concurrentiepositie,"regionaal concurrentievermogen,versterking van de concurrentiepositie,versterking van het concurrentievermogen",,1173387
LT3825531,competitividad,"regional competitiveness,improvement of competitiveness,Global Competitiveness Index,GCI","index that measures the economic competitiveness of an economy by assessing the strength of institutions, policies and factors that determine the level of productivity of that economy",Índice de Competitividad Global,"competitividad regional,aumento de la competitividad,Índice de Competitividad Global",Índice que mide cómo útiliza un país los recursos de que dispone y evalúa su prosperidad económica en función de determinadas variables.,Verbesserung der Wettbewerbsfähigkeit,"regionale Wettbewerbsfähigkeit,Verbesserung der Wettbewerbsfähigkeit",,Global Competitiveness Index,"regionaal concurrentievermogen,versterking van de concurrentiepositie,versterking van het concurrentievermogen,Global Competitiveness Index","index die het concurrentievermogen van een economie meet aan de hand van de sterkte van de instellingen, het beleid en de factoren die het productiviteitsniveau van die economie bepalen",3566782
LT3825531,competitividad,"regional competitiveness,improvement of competitiveness,Global Competitiveness Index,GCI,Convergence and Competitiveness Instrument,CCI",,instrumento de convergencia y competitividad,"competitividad regional,aumento de la competitividad,Índice de Competitividad Global,instrumento de convergencia y competitividad","Instrumento de Derecho derivado propuesto por la Comisión paralelamente al pleno desarrollo de los nuevos instrumentos de gobernanza económica.Consiste en una combinación de acuerdos contractuales voluntarios (obligatorios para los Estados miembros sujetos a procedimientos de desequilibrio excesivo IATE:3527385 ) entre los Estados miembros de la zona del euro y la Comisión sobre coordinación de las políticas económicas y presupuestarias atendiendo a las recomendaciones específicas por país IATE:2247461 , a cambio de lo cual los Estados miembros recibirían apoyo financiero para llevar a cabo las reformas estructurales necesarias para superar los desequilibrios y mejorar la competitividad.",Instrument für Konvergenz und Wettbewerbsfähigkeit,"regionale Wettbewerbsfähigkeit,Verbesserung der Wettbewerbsfähigkeit,Instrument für Konvergenz und Wettbewerbsfähigkeit",,instrument voor convergentie en concurrentievermogen,"regionaal concurrentievermogen,versterking van de concurrentiepositie,versterking van het concurrentievermogen,Global Competitiveness Index,instrument voor convergentie en concurrentievermogen,ICC",,3547588
LT3825531,competitividad,"regional competitiveness,improvement of competitiveness,Global Competitiveness Index,GCI,Convergence and Competitiveness Instrument,CCI,Executive Agency for Small and Medium-sized Enterprises,EASME,Executive Agency for Competitiveness and Innovation,EACI,Intelligent Energy Executive Agency,IEEA","agency set up by the European Commission to manage on its behalf several EU programmes: significant parts of COSME ( IATE:3541983 ), LIFE ( IATE:3540604 ), Horizon 2020 ( IATE:3538976 ) and EMFF ( IATE:3537723 )",Agencia Ejecutiva para las Pequeñas y Medianas Empresas,"competitividad regional,aumento de la competitividad,Índice de Competitividad Global,instrumento de convergencia y competitividad,Agencia Ejecutiva para las Pequeñas y Medianas Empresas,EASME,Agencia Ejecutiva de Energía Inteligente,EACI,Agencia Ejecutiva de Competitividad e Innovación,AEEI,Agencia Ejecutiva de Energía Inteligente",,EASME,"regionale Wettbewerbsfähigkeit,Verbesserung der Wettbewerbsfähigkeit,Instrument für Konvergenz und Wettbewerbsfähigkeit,EASME,Exekutivagentur für kleine und mittlere Unternehmen,Exekutivagentur für Wettbewerbsfähigkeit und Innovation,EACI,IEEA",,Uitvoerend Agentschap voor kleine en middelgrote ondernemingen,"regionaal concurrentievermogen,versterking van de concurrentiepositie,versterking van het concurrentievermogen,Global Competitiveness Index,instrument voor convergentie en concurrentievermogen,ICC,Uitvoerend Agentschap voor kleine en middelgrote ondernemingen,Easme,Uitvoerend Agentschap voor concurrentievermogen en innovatie,Uitvoerend Agentschap voor intelligente energie,EACI","EU-agentschap belast met het beheer van verschillende EU-programma's, onder meer Cosme ( IATE:3541983 ) en Horizon 2020 ( IATE:3538976 )",932747
LT8033667,paternidad,,,confusión de paternidad,confusión de paternidad,Lós Códigos Civiles de algunos países imponen a las viudas o a las mujeres divorciadas o cuyo matrimonio había sido declarado nulo un plazo determinado antes de poder volver a contraer matrimonio para impedir una confusión de paternidad en caso de que tuviera hijos.,,,,,,,778132
LT8033667,paternidad,,,impugnación de la paternidad matrimonial,"confusión de paternidad,impugnación de la paternidad matrimonial,impugnación de la paternidad","El Código de Familia de Cataluña permite ejercer la acción de impugnación de la paternidad al padre, al hijo y a la madre. El Código Civil sólo lo prevé para el padre y el hijo. En ambos ordenamientos, la madre puede ejercer un aacción de impugnación de su maternidad.",,,,,,,881307
LT8033667,paternidad,,,desconocimiento de paternidad,"confusión de paternidad,impugnación de la paternidad matrimonial,impugnación de la paternidad,desconocimiento de paternidad,destrucción de la presunción de paternidad",El marido declara no ser el padre de un hijo nacido dentro del matrimonio. En España se realiza mediante DECLARACIÓN AUTÉNTICA.,,,,,,,881305
LT8033667,paternidad,ban on disavowal of paternity,,imposibilidad de negativa a reconocer la paternidad,"confusión de paternidad,impugnación de la paternidad matrimonial,impugnación de la paternidad,desconocimiento de paternidad,destrucción de la presunción de paternidad,imposibilidad de negativa a reconocer la paternidad,prohibición del no-reconocimiento de la paternidad",,Verbot des Abstreitens von Vaterschaft,Verbot des Abstreitens von Vaterschaft,,verbod om afstand te doen van het vaderschap,verbod om afstand te doen van het vaderschap,,1107246
LT1650094,extinción,notice of termination,,denuncia de rescisión del arrendamiento,"denuncia de rescisión del arrendamiento,denuncia",,Kündigungsbescheid,"Kündigungsbescheid,Kündigung","Kündigung: empfangsbedürftiges einseitiges Rechtsgeschäft, durch das die Beendigung eines Rechtsverhältnisses, meist nach Ablauf einer Frist, herbeigeführt werden soll ;Aufloesung eines Vertrags, z.B.eines Arbeitsverhaeltnisses",schriftelijke opzegging,"schriftelijke opzegging,opzeggingsbrief",,1253516
LT1650094,extinción,"notice of termination,clean-up call option","contractual option for the originator to repurchase or extinguish the securitisation positions before all of the underlying exposures have been repaid, when the amount of outstanding exposures falls below a specified level",opción de extinción,"denuncia de rescisión del arrendamiento,denuncia,opción de extinción","Una opción contractual para que la entidad que la origina recompre o extinga las exposiciones IATE:2233594 en titulizaciones IATE:2233594 antes de que se hayan reembolsado todos los riesgos subyacentes IATE:2233620 , cuando el importe de los riesgos vivos IATE:2248303 se sitúa por debajo de un nivel determinado.",„Clean-up call“-Option,"Kündigungsbescheid,Kündigung,„Clean-up call“-Option,Rückführungsoption","vertragliche Option für den Originator, der zufolge er die Verbriefungspositionen zurückkaufen oder aufheben kann, bevor alle zugrunde liegenden Forderungen zurückgezahlt wurden, falls der Restbetrag der noch ausstehenden Forderungen unter einen bestimmten Grenzwert fällt vertraglich eingeräumtes Recht, Verbriefungspositionen oder ein verbrieftes Portfolio vorzeitig zurückzukaufen oder zu tilgen, sobald die ausstehenden Adressenausfallrisikopositionen des verbrieften Portfolios unter einen bestimmten Betrag absinken",opschoon-calloptie,"schriftelijke opzegging,opzeggingsbrief,opschoon-calloptie","""contractuele optie die de initiator het recht geeft de securitisatieposities terug te kopen of af te lossen voordat alle onderliggende vorderingen zijn terugbetaald, wanneer het bedrag van de uitstaande vorderingen beneden een bepaald niveau daalt""",2213936
LT1650094,extinción,"notice of termination,clean-up call option,sunset clause",,cláusula de extinción,"denuncia de rescisión del arrendamiento,denuncia,opción de extinción,cláusula de extinción,cláusula con fecha de expiración,cláusula de revisión diferida",Cláusula que establece una fecha en la que dejará de aplicarse una disposición de un acto.,Auflösungsklausel,"Kündigungsbescheid,Kündigung,„Clean-up call“-Option,Rückführungsoption,Auflösungsklausel,""sunset clause"",Verfallsklausel","1. Bei den Verhandlungen über die Energiecharta wurde zeitweise gefordert, die Existenz des Sekretariats über eine sog. ""Auflösungsklausel"" an die des (schliesslich nicht geschaffenen) Verwaltungsrats der Charta zu knüpfen. 2. Art. 15 der Antidumping-Grundverordnung (2176/84) bestimmt, dass eine Antidumping- Massnahme höchstens 5 Jahre gilt. Die Bezeichnung ""sunset clause"" für diese Bestimmung ist auch im Dt. geläufig, z.B. Dok. SN 2208/96, S.8 (Klagebeantwortg. Rechtssache T-232/95 - Original D); der Ausdruck ""sunset"" bezeichnet generell etwas, das voraussichtlich oder geplant in der Zukunft enden wird, z.B. ""sunset"" industries = ""todgeweihte"" Industriezweige",horizonbepaling,"schriftelijke opzegging,opzeggingsbrief,opschoon-calloptie,horizonbepaling,horizonclausule","Bepaling (...) die ervoor zorgt dat wetten na een bepaalde termijn automatisch aflopen, of dat afspraken, regelingen, verplichtingen na een afgesproken periode vervallen.",865752
LT1650094,extinción,"notice of termination,clean-up call option,sunset clause,discharge of mortgage","a document executed by the mortgagee,and given to the mortgagor when a mortgage loan has been repaid in full before,at,or after the maturity date",cancelación de hipoteca,"denuncia de rescisión del arrendamiento,denuncia,opción de extinción,cláusula de extinción,cláusula con fecha de expiración,cláusula de revisión diferida,cancelación de hipoteca,extinción de hipoteca",,löschungsfähige Quittung,"Kündigungsbescheid,Kündigung,„Clean-up call“-Option,Rückführungsoption,Auflösungsklausel,""sunset clause"",Verfallsklausel,löschungsfähige Quittung",,hypotheekdecharge,"schriftelijke opzegging,opzeggingsbrief,opschoon-calloptie,horizonbepaling,horizonclausule,hypotheekdecharge",,1683081
LT1650094,extinción,"notice of termination,clean-up call option,sunset clause,discharge of mortgage","a document executed by the mortgagee,and given to the mortgagor when a mortgage loan has been repaid in full before,at,or after the maturity date",prescripción de la acción,"denuncia de rescisión del arrendamiento,denuncia,opción de extinción,cláusula de extinción,cláusula con fecha de expiración,cláusula de revisión diferida,cancelación de hipoteca,extinción de hipoteca,prescripción de la acción,caducidad de la acción,extinción de la acción",,Klageverwirkung,"Kündigungsbescheid,Kündigung,„Clean-up call“-Option,Rückführungsoption,Auflösungsklausel,""sunset clause"",Verfallsklausel,löschungsfähige Quittung,Klageverwirkung",verspaetete Geltendmachung des Klagerechts,hypotheekdecharge,"schriftelijke opzegging,opzeggingsbrief,opschoon-calloptie,horizonbepaling,horizonclausule,hypotheekdecharge",,1391266
LT5981638,ley,,,ley,l,,,,,,,,968629
LT5981638,ley,outline law,law outlining general principles but leaving the government to use its parliamentary power to develop them further,ley base,"l,ley base","ley que determina los principios generales, dejando al gobierno la libertad de desarrollarla, de acuerdo al poder que le delega el Parlamento. En España se aplica a las normas legislativas dictadas por las comunidades autónomas",Rahmengesetz,Rahmengesetz,"Gesetzesform, die lediglich allgemeine Prinzipien postuliert und es der Regierung überl 0Z t, diese gesetzgeberisch zu konkretisieren",kaderwet,kaderwet,"wet die voor een geheel van zaken algemene richtlijnen geeft, in een latere wetgeving bij algemene maatregel van bestuur nader uit te werken",1414858
LT5981638,ley,"outline law,law of the place where immovable property is situated",,ley real,"l,ley base,ley real",,Recht des Belegenheitsstaats,"Rahmengesetz,Recht des Belegenheitsstaats",,lex rei sitae,"kaderwet,lex rei sitae",,1129528
LT5981638,ley,"outline law,law of the place where immovable property is situated,programme law",,ley marco,"l,ley base,ley real,ley marco",,Recht des Belegenheitsstaats,"Rahmengesetz,Recht des Belegenheitsstaats",,programmawet,"kaderwet,lex rei sitae,programmawet",,1395433
LT5981638,ley,"outline law,law of the place where immovable property is situated,programme law,framework law",,ley marco,"l,ley base,ley real,ley marco,ley marco",,Recht des Belegenheitsstaats,"Rahmengesetz,Recht des Belegenheitsstaats",,programmawet,"kaderwet,lex rei sitae,programmawet",,1707907
LT6702477,semanales en cómputo,,,,,,,,,,,,
LT6970916,edad,majority,full legal age,mayoría de edad,"mayoría de edad,mayor edad","1.- ""Mayoría de edad: Adquisición de la plena capacidad jurídica por el hecho de cumplir los años que la legislación de cada país requiera y en las diversas ramas del Derecho; si bien la establecida en el Derecho Civil es la genérica..."". 2.- ""Mayor edad: Como institución, uno de los sinónimos de mayoría de edad"".",gesetzliche Volljährigkeit,gesetzliche Volljährigkeit,Die Volljährigkeit tritt gemäß § 2 BGB (DE) mit Vollendung des 18. Lebensjahres ein; sie ist z.B. Voraussetzung für die volle Geschäftsfähigkeit und die Ehefähigkeit.,wettelijke meerderjarigheid,wettelijke meerderjarigheid,"""(gezinsrecht) [de bij wet vastgelegde] voor handelingsbekwaamheid vereiste leeftijd (...); bovendien wordt een minderjarige die huwt daardoor meerderjarig (art. 1:233 BW)"".",786314
LT6970916,edad,"majority,age bracket,age range,age group",,grupo de edad,"mayoría de edad,mayor edad,grupo de edad,intervalo de edad","Concepto estadístico consistente en una categoría para dividir a la población según su edad. Las edades que marcan la división dependen enteramente de la finalidad de la encuesta, por ejemplo, se divide a la población en tres grupos en caso de que la edad de trabajar sea importante: 0-17, 18-65 y 65 y más. El INE utiliza mucho el grupo quinquenal de edad (0-4 años, 5-9 años, 10-14 años, etc.)",Altersgruppe,"gesetzliche Volljährigkeit,Altersgruppe","Gruppe von Menschen, deren Alter in einer Spanne zwischen zwei bestimmten Jahren liegt",leeftijdstranche,"wettelijke meerderjarigheid,leeftijdstranche,leeftijdstranches,leeftijdsgroep,leeftijdscategorie",,844511
LT6970916,edad,"majority,age bracket,age range,age group,legal adult",,mayor de edad,"mayoría de edad,mayor edad,grupo de edad,intervalo de edad,mayor de edad",,Altersgruppe,"gesetzliche Volljährigkeit,Altersgruppe","Gruppe von Menschen, deren Alter in einer Spanne zwischen zwei bestimmten Jahren liegt",leeftijdstranche,"wettelijke meerderjarigheid,leeftijdstranche,leeftijdstranches,leeftijdsgroep,leeftijdscategorie",,337037
LT6970916,edad,"majority,age bracket,age range,age group,legal adult,age limit",,límite de edad,"mayoría de edad,mayor edad,grupo de edad,intervalo de edad,mayor de edad,límite de edad",,Altersgrenze,"gesetzliche Volljährigkeit,Altersgruppe,Altersgrenze,Höchstalter",,leeftijdsgrens,"wettelijke meerderjarigheid,leeftijdstranche,leeftijdstranches,leeftijdsgroep,leeftijdscategorie,leeftijdsgrens",,1567899
LT6970916,edad,"majority,age bracket,age range,age group,legal adult,age limit,age of legal majority,majority",age at which a person is legally a full adult,mayoría de edad,"mayoría de edad,mayor edad,grupo de edad,intervalo de edad,mayor de edad,límite de edad,mayoría de edad",,Großjährigkeit,"gesetzliche Volljährigkeit,Altersgruppe,Altersgrenze,Höchstalter,Großjährigkeit,Volljährigkeit",sie tritt regelmaessig mit der Vollendung des 18.Lebensjahrs ein,meerderjarigheid,"wettelijke meerderjarigheid,leeftijdstranche,leeftijdstranches,leeftijdsgroep,leeftijdscategorie,leeftijdsgrens,meerderjarigheid",,1391437
LT1945987,títulos de grado,,,,,,,,,,,,
LT2414531,empresa,undertaking,"For the purpose of EU antitrust law, any entity engaged in an economic activity, that is an activity consisting in offering goods or services on a given market, regardless of its legal status and the way in which it is financed, is considered an undertaking. To qualify, no intention to earn profits is required, nor are public bodies by definition excluded. The rules governing concentrations speak of ""undertakings concerned"", that is the direct participants in a merger or in the acquisition of control.",empresa,,,Unternehmen,Unternehmen,,onderneming,onderneming,"In het EU-mededingingsrecht wordt elke entiteit die betrokken is bij een economische activiteit (het aanbieden van goederen of diensten op een bepaalde markt), ongeacht de rechtsvorm en wijze van financiering ervan, als een onderneming beschouwd. Een winstoogmerk is niet noodzakelijk en evenmin zijn overheidsinstanties per definitie uitgesloten.In de regelgeving voor concentraties is sprake van ""betrokken ondernemingen"", d.w.z. de rechtstreekse betrokkenen bij een fusie of een verwerving van zeggenschap.",1899612
LT2414531,empresa,"undertaking,enterprise","smallest combination of 
legal units [ IATE:1709279 ] that is an organisational unit producing goods or services and which benefits from a certain degree of autonomy in decision-making, especially for the allocation of its current resources",empresa,",","se utiliza para designar todos los tipos de actividad económica, tanto las grandes como las pequeñas y medianas empresas, cualesquiera que sean su estatuto jurídico y los modos de aplicación de las nuevas tecnologías",Wirtschaft,"Unternehmen,Wirtschaft","alle Arten der Wirtschaftstätigkeit; er bezieht sich sowohl auf große Unternehmen als auch auf Klein-und Mittelbetriebe, ungeachtet ihrer Rechtsform sowie der Art der Anwendung der neuen Technologien",onderneming,"onderneming,onderneming","alle soorten van economische activiteit, zowel de grote als de kleine en middelgrote ondernemingen, ongeacht hun rechtsvorm en de wijze waarop de nieuwe technologieën worden toegepast",1099754
LT2414531,empresa,"undertaking,enterprise,phoenix company","company which fails, unable to pay its debts and obligations to its employees, but which then reappears in another corporate guise, with substantially the same management",empresa fénix,",,empresa fénix",,Wirtschaft,"Unternehmen,Wirtschaft","alle Arten der Wirtschaftstätigkeit; er bezieht sich sowohl auf große Unternehmen als auch auf Klein-und Mittelbetriebe, ungeachtet ihrer Rechtsform sowie der Art der Anwendung der neuen Technologien",onderneming,"onderneming,onderneming","alle soorten van economische activiteit, zowel de grote als de kleine en middelgrote ondernemingen, ongeacht hun rechtsvorm en de wijze waarop de nieuwe technologieën worden toegepast",916619
LT2414531,empresa,"undertaking,enterprise,phoenix company,social entrepreneurship","activity with a social, environmental or general interest objective",emprendimiento social,",,empresa fénix,emprendimiento social,empresa social","Actividad empresarial cuyo objetivo primordial es ejercer un impacto social, más que generar beneficios para los accionistas u otros interesados. Para la consecución de este objetivo, las empresas sociales se apoyan en técnicas comerciales. 
Estas empresas son casi exclusivamente PYME. La misión social de las empresas sociales lleva aparejado un marcado interés por el desarrollo sostenible o integrador y por luchar contra los problemas sociales en las sociedades de la UE.",soziales Unternehmertum,"Unternehmen,Wirtschaft,soziales Unternehmertum,Sozialunternehmertum",unternehmerisches Denken und Handeln zum Wohle der Gesellschaft und zur Lösung oder Verbesserung gesellschaftlicher Missstände,maatschappelijk ondernemerschap,"onderneming,onderneming,maatschappelijk ondernemerschap",het soort ondernemerschap dat in maatschappelijk verantwoord ondernemen [ IATE:924458 ] resulteert,933150
LT2414531,empresa,"undertaking,enterprise,phoenix company,social entrepreneurship,social enterprise,social economy enterprise,socio-economic enterprise,socio-economic undertaking,social economy undertaking,social economy enterprise,social business","entity that is aimed primarily at producing social benefits that serve the general public or certain social groups, chiefly on a not-for-profit basis",empresa de economía social,",,empresa fénix,emprendimiento social,empresa social,empresa de economía social,empresa de la economía social,empresa social","Empresa de carácter privado, regida por un funcionamiento democrático, que realiza actividades necesarias pero descuidadas por el capitalismo o por el Estado, con la finalidad de servir a sus miembros o a la colectividad. Se caracteriza por cuestionar la dominación del capital (entre otras cosas por la forma de reparto de beneficios, que no depende del capital aportado por cada socio) pero adaptándose al mismo tiempo al mercado, en el sentido de que debe empeñarse en la consecución del beneficio mercantil que permita su consolidación en condiciones de trabajo perfectamente dignas. Ejemplos de este tipo de empresas son las cooperativas agrarias, de enseñanza, de vivienda, las empresas de inserción sociolaboral, las cooperativas de crédito o las mutualidades de previsión social. Las empresas de economía social pueden adoptar diversas formas jurídicas, entre las que cabe mencionar las cooperativas, las sociedades laborales, las asociaciones, las fundaciones, etc.",soziales Unternehmen,"Unternehmen,Wirtschaft,soziales Unternehmertum,Sozialunternehmertum,soziales Unternehmen","Unternehmen, die zur Lösung gesellschaftlicher Probleme beitragen wollen und bei denen nicht die Profitmaximierung, sondern soziale, ökologische und/oder ethische Werte im Vordergrund stehen",sociale onderneming,"onderneming,onderneming,maatschappelijk ondernemerschap,sociale onderneming,onderneming in de sociale economie","""onderneming met een maatschappelijke missie, die net als elke andere onderneming een product of dienst levert en een verdienmodel heeft. Geld verdienen is echter bij een sociale onderneming niet het hoofddoel maar een middel om maatschappelijke waarde te creëren.""",795625
LT5414695,celebración,conclusion of an agreement,,celebración de un acuerdo,"celebración de un acuerdo,celebración de un contrato,celebración de un convenio,celebración de un tratado","Procedimiento regulado en el Derecho nacional e internacional para la formación de un acuerdo o tratado internacional con efectos jurídicos, que consta de diversas etapas: negociación, redacción y adopción del texto, firma IATE:2251264 , aprobación interna, consentimiento en vincularse y entrada en vigor.",,,,,,,834028
LT5414695,celebración,"conclusion of an agreement,to order a hearing",,acordar celebración de vista,"celebración de un acuerdo,celebración de un contrato,celebración de un convenio,celebración de un tratado,acordar celebración de vista",,,,,,,,1883806
LT5414695,celebración,"conclusion of an agreement,to order a hearing,sponsoring event",,patrocinio de celebración pública,"celebración de un acuerdo,celebración de un contrato,celebración de un convenio,celebración de un tratado,acordar celebración de vista,patrocinio de celebración pública",,Sponsoring von Veranstaltungen,Sponsoring von Veranstaltungen,,sponsoring van evenementen,sponsoring van evenementen,,2204688
LT5414695,celebración,"conclusion of an agreement,to order a hearing,sponsoring event,decision on the conclusion",,decisión de celebrar,"celebración de un acuerdo,celebración de un contrato,celebración de un convenio,celebración de un tratado,acordar celebración de vista,patrocinio de celebración pública,decisión de celebrar,decisión relativa a la celebración",,Beschluss über den Abschluss,"Sponsoring von Veranstaltungen,Beschluss über den Abschluss",,besluit betreffende sluiting,"sponsoring van evenementen,besluit betreffende sluiting,besluit met betrekking tot sluiting","bepaald type besluit van Raad of Commissie, bv."" Besluit van de Raad betreffende de sluiting, door de EEG, van de Interimovereenkomst...tussen de EEG en Roemenië""",1179348
