presente apartado,"Contra las decisiones a que se refiere el presente apartado se podrá reclamar en conflicto colectivo, sin perjuicio de la acción individual prevista en el apartado 1. La interposición del conflicto paralizará la tramitación de las acciones individuales iniciadas, hasta su resolución.
",42,59
inicio y transcurso del periodo,"Transcurrido el plazo máximo para la constitución de la comisión representativa, la dirección de la empresa podrá comunicar el inicio del periodo de consultas a los representantes de los trabajadores. La falta de constitución de la comisión representativa no impedirá el inicio y transcurso del periodo de consultas, y su constitución con posterioridad al inicio del mismo no comportará, en ningún caso, la ampliación de su duración.
",271,302
doble del salario mínimo interprofesional,"1. Los créditos salariales por los últimos treinta días de trabajo y en cuantía que no supere el doble del salario mínimo interprofesional gozarán de preferencia sobre cualquier otro crédito, aunque este se encuentre garantizado por prenda o hipoteca.
",97,138
mayoría de los miembros de la comisión representativa,"Durante el periodo de consultas, las partes deberán negociar de buena fe, con vistas a la consecución de un acuerdo. Dicho acuerdo requerirá la conformidad de la mayoría de los representantes legales de los trabajadores o, en su caso, de la mayoría de los miembros de la comisión representativa de los trabajadores siempre que, en ambos casos, representen a la mayoría de los trabajadores del centro o centros de trabajo afectados.
",241,294
número de días,"3. Los créditos por salarios no protegidos en los apartados anteriores tendrán la condición de singularmente privilegiados en la cuantía que resulte de multiplicar el triple del salario mínimo interprofesional por el número de días del salario pendientes de pago, gozando de preferencia sobre cualquier otro crédito, excepto los créditos con derecho real, en los supuestos en los que estos, con arreglo a la ley, sean preferentes. La misma consideración tendrán las indemnizaciones por despido en la cuantía correspondiente al mínimo legal calculada sobre una base que no supere el triple del salario mínimo.
",217,231
mayoría de los trabajadores del centro,"Durante el periodo de consultas, las partes deberán negociar de buena fe, con vistas a la consecución de un acuerdo. Dicho acuerdo requerirá la conformidad de la mayoría de los representantes legales de los trabajadores o, en su caso, de la mayoría de los miembros de la comisión representativa de los trabajadores siempre que, en ambos casos, representen a la mayoría de los trabajadores del centro o centros de trabajo afectados.
",361,399
colectivo aplicable,"3. Este contrato se deberá formalizar necesariamente por escrito en el modelo que se establezca y en él deberá figurar una indicación sobre la duración estimada de la actividad, así como sobre la forma y orden de llamamiento que establezca el convenio colectivo aplicable, haciendo constar igualmente, de manera orientativa, la jornada laboral estimada y su distribución horaria.
",252,271
disminución proporcional del salario,"5. Las personas trabajadoras tendrán derecho a ausentarse del trabajo durante una hora en el caso de nacimiento prematuro de hijo o hija, o que, por cualquier causa, deban permanecer hospitalizados a continuación del parto. Asimismo, tendrán derecho a reducir su jornada de trabajo hasta un máximo de dos horas, con la disminución proporcional del salario. Para el disfrute de este permiso se estará a lo previsto en el apartado 7.
",319,355
conversión de los contratos,"3. En la negociación colectiva se fijarán criterios y procedimientos tendentes a conseguir una presencia equilibrada de hombres y mujeres vinculados a la empresa mediante contratos formativos. Asimismo, podrán establecerse compromisos de conversión de los contratos formativos en contratos por tiempo indefinido.
",238,265
causas técnicas,"Se entiende que concurren causas técnicas cuando se produzcan cambios, entre otros, en el ámbito de los medios o instrumentos de producción; causas organizativas cuando se produzcan cambios, entre otros, en el ámbito de los sistemas y métodos de trabajo del personal o en el modo de organizar la producción y causas productivas cuando se produzcan cambios, entre otros, en la demanda de los productos o servicios que la empresa pretende colocar en el mercado.
",26,41
sucesión de empresa,"Artículo 44. La sucesión de empresa.
",16,35
improcedencia,"No obstante, la no concesión del preaviso o el error excusable en el cálculo de la indemnización no determinará la improcedencia del despido, sin perjuicio de la obligación del empresario de abonar los salarios correspondientes a dicho periodo o al pago de la indemnización en la cuantía correcta, con independencia de los demás efectos que procedan.
",115,128
disposiciones legales y reglamentarias,"a) Por las disposiciones legales y reglamentarias del Estado.
",11,49
cómputo del número,"3. No se tendrá en cuenta, a efectos de la duración máxima de la jornada ordinaria laboral, ni para el cómputo del número máximo de las horas extraordinarias autorizadas, el exceso de las trabajadas para prevenir o reparar siniestros y otros daños extraordinarios y urgentes, sin perjuicio de su compensación como horas extraordinarias.
",103,121
faltas de asistencia,"4. El empresario podrá verificar el estado de salud del trabajador que sea alegado por este para justificar sus faltas de asistencia al trabajo, mediante reconocimiento a cargo de personal médico. La negativa del trabajador a dichos reconocimientos podrá determinar la suspensión de los derechos económicos que pudieran existir a cargo del empresario por dichas situaciones.
",112,132
encadenamiento de contratos,"Disposición adicional decimoquinta. Aplicación de los límites de duración del contrato por obra o servicio determinados y al encadenamiento de contratos en las Administraciones Públicas.
",125,152
efectos de registro,"2. Los comités de empresa o centro de trabajo elegirán de entre sus miembros un presidente y un secretario del comité, y elaborarán su propio reglamento de procedimiento, que no podrá contravenir lo dispuesto en la ley, remitiendo copia del mismo a la autoridad laboral, a efectos de registro, y a la empresa.
",273,292
Descanso semanal,"Artículo 37. Descanso semanal, fiestas y permisos.
",13,29
ámbito sectorial estatal,"a) El puesto de trabajo deberá permitir la obtención de la práctica profesional adecuada al nivel de estudios o de formación cursados. Mediante convenio colectivo de ámbito sectorial estatal o, en su defecto, en los convenios colectivos sectoriales de ámbito inferior, se podrán determinar los puestos de trabajo o grupos profesionales objeto de este contrato.
",166,190
mayoría de los representantes,"Durante el periodo de consultas, las partes deberán negociar de buena fe, con vistas a la consecución de un acuerdo. Dicho acuerdo requerirá la conformidad de la mayoría de los representantes legales de los trabajadores o, en su caso, de la mayoría de los miembros de la comisión representativa de los trabajadores siempre que, en ambos casos, representen a la mayoría de los trabajadores del centro o centros de trabajo afectados.
",162,191
tramitación de las acciones individuales,"Contra las decisiones a que se refiere el presente apartado se podrá reclamar en conflicto colectivo, sin perjuicio de la acción individual prevista en el apartado 1. La interposición del conflicto paralizará la tramitación de las acciones individuales iniciadas, hasta su resolución.
",212,252
convenios sectoriales,"Cuando se trate de convenios para un grupo de empresas, así como en los convenios que afecten a una pluralidad de empresas vinculadas por razones organizativas o productivas y nominativamente identificadas en su ámbito de aplicación, la legitimación para negociar en representación de los trabajadores será la que se establece en el apartado 2 para la negociación de los convenios sectoriales.
",371,392
constitución con posterioridad,"Transcurrido el plazo máximo para la constitución de la comisión representativa, la dirección de la empresa podrá comunicar el inicio del periodo de consultas a los representantes de los trabajadores. La falta de constitución de la comisión representativa no impedirá el inicio y transcurso del periodo de consultas, y su constitución con posterioridad al inicio del mismo no comportará, en ningún caso, la ampliación de su duración.
",322,352
tramitación de las acciones,"Contra las decisiones a que se refiere el presente apartado se podrá reclamar en conflicto colectivo, sin perjuicio de la acción individual prevista en el apartado 1. La interposición del conflicto paralizará la tramitación de las acciones individuales iniciadas, hasta su resolución.
",212,239
única comisión,"Dicho periodo de consultas deberá versar sobre las causas motivadoras de la decisión empresarial y la posibilidad de evitar o reducir sus efectos, así como sobre las medidas necesarias para atenuar sus consecuencias para los trabajadores afectados. La consulta se llevará a cabo en una única comisión negociadora, si bien, de existir varios centros de trabajo, quedará circunscrita a los centros afectados por el procedimiento. La comisión negociadora estará integrada por un máximo de trece miembros en representación de cada una de las partes.
",286,300
cumplimiento de la edad ordinaria de jubilación,"Disposición adicional décima. Cláusulas de los convenios colectivos referidas al cumplimiento de la edad ordinaria de jubilación.
",81,128
número de trabajadores de la empresa,"b) El diez por ciento del número de trabajadores de la empresa en aquellas que ocupen entre cien y trescientos trabajadores.
",26,62
ámbito de los sistemas,"Se entiende que concurren causas técnicas cuando se produzcan cambios, entre otros, en el ámbito de los medios o instrumentos de producción; causas organizativas cuando se produzcan cambios, entre otros, en el ámbito de los sistemas y métodos de trabajo del personal o en el modo de organizar la producción y causas productivas cuando se produzcan cambios, entre otros, en la demanda de los productos o servicios que la empresa pretende colocar en el mercado.
",210,232
Votación para delegados,"Artículo 70. Votación para delegados.
",13,36
finalización del periodo,"Tras la finalización del periodo de consultas el empresario notificará a los trabajadores su decisión sobre el traslado, que se regirá a todos los efectos por lo dispuesto en el apartado 1.
",8,32
ámbito de los medios,"Se entiende que concurren causas técnicas cuando se produzcan cambios, entre otros, en el ámbito de los medios o instrumentos de producción; causas organizativas cuando se produzcan cambios, entre otros, en el ámbito de los sistemas y métodos de trabajo del personal o en el modo de organizar la producción y causas productivas cuando se produzcan cambios, entre otros, en la demanda de los productos o servicios que la empresa pretende colocar en el mercado.
",90,110
manera fehaciente a los trabajadores,"La comisión representativa de los trabajadores deberá quedar constituida con carácter previo a la comunicación empresarial de inicio del procedimiento de consultas. A estos efectos, la dirección de la empresa deberá comunicar de manera fehaciente a los trabajadores o a sus representantes su intención de iniciar el procedimiento. El plazo máximo para la constitución de la comisión representativa será de siete días desde la fecha de la referida comunicación, salvo que alguno de los centros de trabajo que vaya a estar afectado por el procedimiento no cuente con representantes legales de los trabajadores, en cuyo caso el plazo será de quince días.
",229,265
parte proporcional,"A los anteriores efectos, se considerará salario la cantidad reconocida como tal en acto de conciliación o en resolución judicial por todos los conceptos a que se refiere el artículo 26.1, así como los salarios de tramitación en los supuestos en que legalmente procedan, sin que pueda el Fondo abonar, por uno u otro concepto, conjunta o separadamente, un importe superior a la cantidad resultante de multiplicar el doble del salario mínimo interprofesional diario, incluyendo la parte proporcional de las pagas extraordinarias, por el número de días de salario pendiente de pago, con un máximo de ciento veinte días.
",480,498
clasificación profesional de los trabajadores,"1. Mediante la negociación colectiva o, en su defecto, acuerdo entre la empresa y los representantes de los trabajadores, se establecerá el sistema de clasificación profesional de los trabajadores por medio de grupos profesionales.
",151,196
Unidades de negociación,"Artículo 83. Unidades de negociación.
",13,36
conformidad de la mayoría de los representantes legales,"Durante el periodo de consultas, las partes deberán negociar de buena fe, con vistas a la consecución de un acuerdo. Dicho acuerdo requerirá la conformidad de la mayoría de los representantes legales de los trabajadores o, en su caso, de la mayoría de los miembros de la comisión representativa de los trabajadores siempre que, en ambos casos, representen a la mayoría de los trabajadores del centro o centros de trabajo afectados.
",144,199
conciliación de la vida,"8. Las personas trabajadoras tienen derecho a solicitar las adaptaciones de la duración y distribución de la jornada de trabajo, en la ordenación del tiempo de trabajo y en la forma de prestación, incluida la prestación de su trabajo a distancia, para hacer efectivo su derecho a la conciliación de la vida familiar y laboral. Dichas adaptaciones deberán ser razonables y proporcionadas en relación con las necesidades de la persona trabajadora y con las necesidades organizativas o productivas de la empresa.
",283,306
coacción o abuso de derecho,"Cuando el periodo de consultas finalice con acuerdo se presumirá que concurren las causas justificativas a que alude el apartado 1 y solo podrá ser impugnado ante la jurisdicción social por la existencia de fraude, dolo, coacción o abuso de derecho en su conclusión. Ello sin perjuicio del derecho de los trabajadores afectados a ejercitar la opción prevista en el párrafo segundo del apartado 3.
",221,248
duración máxima de la jornada,"La duración máxima de la jornada ordinaria de trabajo será de cuarenta horas semanales de trabajo efectivo de promedio en cómputo anual.
",3,32
ámbito funcional,"a) El asesoramiento y consulta sobre el ámbito funcional de los convenios colectivos y sobre el convenio colectivo de aplicación a una empresa, así como la consulta en el supuesto de extensión de un convenio colectivo regulado en el artículo 92.
",40,56
número máximo,"2. El número de horas extraordinarias no podrá ser superior a ochenta al año, salvo lo previsto en el apartado 3. Para los trabajadores que por la modalidad o duración de su contrato realizasen una jornada en cómputo anual inferior a la jornada general en la empresa, el número máximo anual de horas extraordinarias se reducirá en la misma proporción que exista entre tales jornadas.
",271,284
servicios en trabajos fijos-discontinuos,"Artículo 72. Representantes de quienes presten servicios en trabajos fijos-discontinuos y de trabajadores no fijos.
",47,87
fraude de ley,"3. Se presumirán por tiempo indefinido los contratos temporales celebrados en fraude de ley.
",78,91
sustitución del periodo,"El empresario y la representación de los trabajadores podrán acordar en cualquier momento la sustitución del periodo de consultas a que se refiere este apartado por la aplicación del procedimiento de mediación o arbitraje que sea de aplicación en el ámbito de la empresa, que deberá desarrollarse dentro del plazo máximo señalado para dicho periodo.
",93,116
falta de constitución de la comisión,"Transcurrido el plazo máximo para la constitución de la comisión representativa, la dirección de la empresa podrá comunicar el inicio del periodo de consultas a los representantes de los trabajadores. La falta de constitución de la comisión representativa no impedirá el inicio y transcurso del periodo de consultas, y su constitución con posterioridad al inicio del mismo no comportará, en ningún caso, la ampliación de su duración.
",204,240
realización de una obra o servicio,"2. Deberán constar por escrito los contratos de trabajo cuando así lo exija una disposición legal y, en todo caso, los de prácticas y para la formación y el aprendizaje, los contratos a tiempo parcial, fijos-discontinuos y de relevo, los contratos para la realización de una obra o servicio determinado, los de los trabajadores que trabajen a distancia y los contratados en España al servicio de empresas españolas en el extranjero. Igualmente constarán por escrito los contratos por tiempo determinado cuya duración sea superior a cuatro semanas. De no observarse tal exigencia, el contrato se presumirá celebrado por tiempo indefinido y a jornada completa, salvo prueba en contrario que acredite su naturaleza temporal o el carácter a tiempo parcial de los servicios.
",256,290
sujetos indicados en el artículo,"La intervención como interlocutores ante la dirección de la empresa en el procedimiento de consultas corresponderá a los sujetos indicados en el artículo 41.4, en el orden y condiciones señalados en el mismo.
",121,153
trabajadores del centro o centros,"Durante el periodo de consultas, las partes deberán negociar de buena fe, con vistas a la consecución de un acuerdo. Dicho acuerdo requerirá la conformidad de la mayoría de los representantes legales de los trabajadores o, en su caso, de la mayoría de los miembros de la comisión representativa de los trabajadores siempre que, en ambos casos, representen a la mayoría de los trabajadores del centro o centros de trabajo afectados.
",376,409
artículo 45.1.d,"4. En los supuestos de nacimiento, adopción, guarda con fines de adopción o acogimiento, de acuerdo con el artículo 45.1.d), las personas trabajadoras tendrán derecho a una hora de ausencia del trabajo, que podrán dividir en dos fracciones, para el cuidado del lactante hasta que este cumpla nueve meses. La duración del permiso se incrementará proporcionalmente en los casos de nacimiento, adopción, guarda con fines de adopción o acogimiento múltiples.
",107,122
personalidad jurídica,"1. El Fondo de Garantía Salarial, organismo autónomo adscrito al Ministerio de Empleo y Seguridad Social, con personalidad jurídica y capacidad de obrar para el cumplimiento de sus fines, abonará a los trabajadores el importe de los salarios pendientes de pago a causa de insolvencia o concurso del empresario.
",110,131
prueba en contrario,"2. Deberán constar por escrito los contratos de trabajo cuando así lo exija una disposición legal y, en todo caso, los de prácticas y para la formación y el aprendizaje, los contratos a tiempo parcial, fijos-discontinuos y de relevo, los contratos para la realización de una obra o servicio determinado, los de los trabajadores que trabajen a distancia y los contratados en España al servicio de empresas españolas en el extranjero. Igualmente constarán por escrito los contratos por tiempo determinado cuya duración sea superior a cuatro semanas. De no observarse tal exigencia, el contrato se presumirá celebrado por tiempo indefinido y a jornada completa, salvo prueba en contrario que acredite su naturaleza temporal o el carácter a tiempo parcial de los servicios.
",665,684
dichas nuevas,"Cuando con objeto de eludir las previsiones contenidas en el apartado siguiente, la empresa realice modificaciones sustanciales de las condiciones de trabajo en periodos sucesivos de noventa días en número inferior a los umbrales que establece el apartado 2 para las modificaciones colectivas, sin que concurran causas nuevas que justifiquen tal actuación, dichas nuevas modificaciones se considerarán efectuadas en fraude de ley y serán declaradas nulas y sin efecto.
",357,370
plazo de preaviso,"d) El trabajador deberá conocer el día y la hora de realización de las horas complementarias pactadas con un preaviso mínimo de tres días, salvo que el convenio establezca un plazo de preaviso inferior.
",175,192
persona del trabajador,"Artículo 18. Inviolabilidad de la persona del trabajador.
",34,56
convenio colectivo aplicable,"3. Este contrato se deberá formalizar necesariamente por escrito en el modelo que se establezca y en él deberá figurar una indicación sobre la duración estimada de la actividad, así como sobre la forma y orden de llamamiento que establezca el convenio colectivo aplicable, haciendo constar igualmente, de manera orientativa, la jornada laboral estimada y su distribución horaria.
",243,271
causas organizativas,"Se entiende que concurren causas técnicas cuando se produzcan cambios, entre otros, en el ámbito de los medios o instrumentos de producción; causas organizativas cuando se produzcan cambios, entre otros, en el ámbito de los sistemas y métodos de trabajo del personal o en el modo de organizar la producción y causas productivas cuando se produzcan cambios, entre otros, en la demanda de los productos o servicios que la empresa pretende colocar en el mercado.
",141,161
empleabilidad,"9. La disposición transitoria única del Real Decreto-ley 16/2013, de 20 de diciembre, de medidas para favorecer la contratación estable y mejorar la empleabilidad de los trabajadores.
",149,162
duración máxima del contrato,"1. Lo dispuesto en el artículo 15.1.a) en materia de duración máxima del contrato por obra o servicio determinados y en el artículo 15.5 sobre límites al encadenamiento de contratos surtirá efectos en el ámbito de las Administraciones Públicas y sus organismos públicos vinculados o dependientes, sin perjuicio de la aplicación de los principios constitucionales de igualdad, mérito y capacidad en el acceso al empleo público, por lo que no será obstáculo para la obligación de proceder a la cobertura de los puestos de trabajo de que se trate a través de los procedimientos ordinarios, de acuerdo con lo establecido en la normativa aplicable.
",53,81
inicio del periodo de consultas,"Transcurrido el plazo máximo para la constitución de la comisión representativa, la dirección de la empresa podrá comunicar el inicio del periodo de consultas a los representantes de los trabajadores. La falta de constitución de la comisión representativa no impedirá el inicio y transcurso del periodo de consultas, y su constitución con posterioridad al inicio del mismo no comportará, en ningún caso, la ampliación de su duración.
",127,158
convenio colectivo de ámbito sectorial estatal,"a) El puesto de trabajo deberá permitir la obtención de la práctica profesional adecuada al nivel de estudios o de formación cursados. Mediante convenio colectivo de ámbito sectorial estatal o, en su defecto, en los convenios colectivos sectoriales de ámbito inferior, se podrán determinar los puestos de trabajo o grupos profesionales objeto de este contrato.
",144,190
cumplimiento de la edad ordinaria,"Disposición adicional décima. Cláusulas de los convenios colectivos referidas al cumplimiento de la edad ordinaria de jubilación.
",81,114
Disposición adicional décima,"Disposición adicional décima. Cláusulas de los convenios colectivos referidas al cumplimiento de la edad ordinaria de jubilación.
",0,28
incapacidad permanente,"2. En el supuesto de incapacidad temporal, producida la extinción de esta situación con declaración de incapacidad permanente en los grados de incapacidad permanente total para la profesión habitual, absoluta para todo trabajo o gran invalidez, cuando, a juicio del órgano de calificación, la situación de incapacidad del trabajador vaya a ser previsiblemente objeto de revisión por mejoría que permita su reincorporación al puesto de trabajo, subsistirá la suspensión de la relación laboral, con reserva del puesto de trabajo, durante un periodo de dos años a contar desde la fecha de la resolución por la que se declare la incapacidad permanente.
",103,125
salvo prueba,"2. Deberán constar por escrito los contratos de trabajo cuando así lo exija una disposición legal y, en todo caso, los de prácticas y para la formación y el aprendizaje, los contratos a tiempo parcial, fijos-discontinuos y de relevo, los contratos para la realización de una obra o servicio determinado, los de los trabajadores que trabajen a distancia y los contratados en España al servicio de empresas españolas en el extranjero. Igualmente constarán por escrito los contratos por tiempo determinado cuya duración sea superior a cuatro semanas. De no observarse tal exigencia, el contrato se presumirá celebrado por tiempo indefinido y a jornada completa, salvo prueba en contrario que acredite su naturaleza temporal o el carácter a tiempo parcial de los servicios.
",659,671
apartado siguiente,"6. Para que el trabajador pueda acceder a la jubilación parcial, en los términos establecidos en el texto refundido de la Ley General de la Seguridad Social y demás disposiciones concordantes, deberá acordar con su empresa una reducción de jornada y de salario de entre un mínimo del veinticinco por ciento y un máximo del cincuenta por ciento y la empresa deberá concertar simultáneamente un contrato de relevo, de acuerdo con lo establecido en el apartado siguiente, con objeto de sustituir la jornada de trabajo dejada vacante por el trabajador que se jubila parcialmente. También se podrá concertar el contrato de relevo para sustituir a los trabajadores que se jubilen parcialmente después de haber cumplido la edad de jubilación ordinaria que corresponda conforme a lo establecido en el texto refundido de la Ley General de la Seguridad Social.
",449,467
ámbito de los sistemas y métodos,"Se entiende que concurren causas técnicas cuando se produzcan cambios, entre otros, en el ámbito de los medios o instrumentos de producción; causas organizativas cuando se produzcan cambios, entre otros, en el ámbito de los sistemas y métodos de trabajo del personal o en el modo de organizar la producción y causas productivas cuando se produzcan cambios, entre otros, en la demanda de los productos o servicios que la empresa pretende colocar en el mercado.
",210,242
casos de nacimiento,"4. En los supuestos de nacimiento, adopción, guarda con fines de adopción o acogimiento, de acuerdo con el artículo 45.1.d), las personas trabajadoras tendrán derecho a una hora de ausencia del trabajo, que podrán dividir en dos fracciones, para el cuidado del lactante hasta que este cumpla nueve meses. La duración del permiso se incrementará proporcionalmente en los casos de nacimiento, adopción, guarda con fines de adopción o acogimiento múltiples.
",370,389
procedimiento de mediación o arbitraje,"El empresario y la representación de los trabajadores podrán acordar en cualquier momento la sustitución del periodo de consultas a que se refiere este apartado por la aplicación del procedimiento de mediación o arbitraje que sea de aplicación en el ámbito de la empresa, que deberá desarrollarse dentro del plazo máximo señalado para dicho periodo.
",183,221
Regulación de condiciones,"Disposición adicional séptima. Regulación de condiciones por rama de actividad.
",31,56
mayoría de los representantes legales,"Durante el periodo de consultas, las partes deberán negociar de buena fe, con vistas a la consecución de un acuerdo. Dicho acuerdo requerirá la conformidad de la mayoría de los representantes legales de los trabajadores o, en su caso, de la mayoría de los miembros de la comisión representativa de los trabajadores siempre que, en ambos casos, representen a la mayoría de los trabajadores del centro o centros de trabajo afectados.
",162,199
duración mínima,"b) La duración mínima del contrato será de un año y la máxima de tres. No obstante, mediante convenio colectivo podrán establecerse distintas duraciones del contrato, en función de las necesidades organizativas o productivas de las empresas, sin que la duración mínima pueda ser inferior a seis meses ni la máxima superior a tres años.
",6,21
dolo,"3. En el supuesto de compensación económica por la plena dedicación, el trabajador podrá rescindir el acuerdo y recuperar su libertad de trabajo en otro empleo, comunicándolo por escrito al empresario con un preaviso de treinta días, perdiéndose en este caso la compensación económica u otros derechos vinculados a la plena dedicación.
",170,174
autoridad laboral competente,"El procedimiento, que será aplicable cualquiera que sea el número de trabajadores de la empresa y del número de afectados por la suspensión, se iniciará mediante comunicación a la autoridad laboral competente y la apertura simultánea de un periodo de consultas con los representantes legales de los trabajadores de duración no superior a quince días.
",180,208
ámbito de los medios o instrumentos,"Se entiende que concurren causas técnicas cuando se produzcan cambios, entre otros, en el ámbito de los medios o instrumentos de producción; causas organizativas cuando se produzcan cambios, entre otros, en el ámbito de los sistemas y métodos de trabajo del personal o en el modo de organizar la producción y causas productivas cuando se produzcan cambios, entre otros, en la demanda de los productos o servicios que la empresa pretende colocar en el mercado.
",90,125
inaplicación de las condiciones,"Cuando el periodo de consultas finalice sin acuerdo y no fueran aplicables los procedimientos a los que se refiere el párrafo anterior o estos no hubieran solucionado la discrepancia, cualquiera de las partes podrá someter la solución de la misma a la Comisión Consultiva Nacional de Convenios Colectivos cuando la inaplicación de las condiciones de trabajo afectase a centros de trabajo de la empresa situados en el territorio de más de una comunidad autónoma, o a los órganos correspondientes de las comunidades autónomas en los demás casos. La decisión de estos órganos, que podrá ser adoptada en su propio seno o por un árbitro designado al efecto por ellos mismos con las debidas garantías para asegurar su imparcialidad, habrá de dictarse en plazo no superior a veinticinco días a contar desde la fecha del sometimiento del conflicto ante dichos órganos. Tal decisión tendrá la eficacia de los acuerdos alcanzados en periodo de consultas y solo será recurrible conforme al procedimiento y en base a los motivos establecidos en el artículo 91.
",315,346
Disposición final,"Disposición final primera. Título competencial.
",0,17
miembros de la comisión representativa de los trabajadores,"Durante el periodo de consultas, las partes deberán negociar de buena fe, con vistas a la consecución de un acuerdo. Dicho acuerdo requerirá la conformidad de la mayoría de los representantes legales de los trabajadores o, en su caso, de la mayoría de los miembros de la comisión representativa de los trabajadores siempre que, en ambos casos, representen a la mayoría de los trabajadores del centro o centros de trabajo afectados.
",256,314
manera fehaciente,"La comisión representativa de los trabajadores deberá quedar constituida con carácter previo a la comunicación empresarial de inicio del procedimiento de consultas. A estos efectos, la dirección de la empresa deberá comunicar de manera fehaciente a los trabajadores o a sus representantes su intención de iniciar el procedimiento. El plazo máximo para la constitución de la comisión representativa será de siete días desde la fecha de la referida comunicación, salvo que alguno de los centros de trabajo que vaya a estar afectado por el procedimiento no cuente con representantes legales de los trabajadores, en cuyo caso el plazo será de quince días.
",229,246
conciliación de la vida personal,"7. La concreción horaria y la determinación de los permisos y reducciones de jornada, previstos en los apartados 4, 5 y 6, corresponderán a la persona trabajadora dentro de su jornada ordinaria. No obstante, los convenios colectivos podrán establecer criterios para la concreción horaria de la reducción de jornada a que se refiere el apartado 6, en atención a los derechos de conciliación de la vida personal, familiar y laboral de la persona trabajadora y las necesidades productivas y organizativas de las empresas. La persona trabajadora, salvo fuerza mayor, deberá preavisar al empresario con una antelación de quince días o la que se determine en el convenio colectivo aplicable, precisando la fecha en que iniciará y finalizará el permiso de cuidado del lactante o la reducción de jornada.
",377,409
jubilación ordinaria,"6. Para que el trabajador pueda acceder a la jubilación parcial, en los términos establecidos en el texto refundido de la Ley General de la Seguridad Social y demás disposiciones concordantes, deberá acordar con su empresa una reducción de jornada y de salario de entre un mínimo del veinticinco por ciento y un máximo del cincuenta por ciento y la empresa deberá concertar simultáneamente un contrato de relevo, de acuerdo con lo establecido en el apartado siguiente, con objeto de sustituir la jornada de trabajo dejada vacante por el trabajador que se jubila parcialmente. También se podrá concertar el contrato de relevo para sustituir a los trabajadores que se jubilen parcialmente después de haber cumplido la edad de jubilación ordinaria que corresponda conforme a lo establecido en el texto refundido de la Ley General de la Seguridad Social.
",724,744
Duración del permiso de paternidad,"Disposición transitoria séptima. Duración del permiso de paternidad en los casos de nacimiento, adopción, guarda con fines de adopción o acogimiento hasta la entrada en vigor de la Ley 9/2009, de 6 de octubre.
",33,67
mayoría de los representantes legales de los trabajadores,"Durante el periodo de consultas, las partes deberán negociar de buena fe, con vistas a la consecución de un acuerdo. Dicho acuerdo requerirá la conformidad de la mayoría de los representantes legales de los trabajadores o, en su caso, de la mayoría de los miembros de la comisión representativa de los trabajadores siempre que, en ambos casos, representen a la mayoría de los trabajadores del centro o centros de trabajo afectados.
",162,219
pluralidad de empresas,"Igual prioridad aplicativa tendrán en estas materias los convenios colectivos para un grupo de empresas o una pluralidad de empresas vinculadas por razones organizativas o productivas y nominativamente identificadas a que se refiere el artículo 87.1.
",110,132
permiso de paternidad,"Disposición transitoria séptima. Duración del permiso de paternidad en los casos de nacimiento, adopción, guarda con fines de adopción o acogimiento hasta la entrada en vigor de la Ley 9/2009, de 6 de octubre.
",46,67
disminución proporcional,"5. Las personas trabajadoras tendrán derecho a ausentarse del trabajo durante una hora en el caso de nacimiento prematuro de hijo o hija, o que, por cualquier causa, deban permanecer hospitalizados a continuación del parto. Asimismo, tendrán derecho a reducir su jornada de trabajo hasta un máximo de dos horas, con la disminución proporcional del salario. Para el disfrute de este permiso se estará a lo previsto en el apartado 7.
",319,343
párrafo del artículo,"2. Todos los que tengan interés legítimo, incluida la empresa cuando en ella concurra dicho interés, podrán impugnar la elección, las decisiones que adopte la mesa, así como cualquier otra actuación de la misma a lo largo del proceso electoral, fundándose para ello en la existencia de vicios graves que pudieran afectar a las garantías del proceso electoral y que alteren su resultado, en la falta de capacidad o legitimidad de los candidatos elegidos, en la discordancia entre el acta y el desarrollo del proceso electoral y en la falta de correlación entre el número de trabajadores que figuran en el acta de elecciones y el número de representantes elegidos. La impugnación de actos de la mesa electoral requerirá haber efectuado reclamación dentro del día laborable siguiente al acto y deberá ser resuelta por la mesa en el posterior día hábil, salvo lo previsto en el último párrafo del artículo 74.2.
",881,901
cumplimiento de la edad,"Disposición adicional décima. Cláusulas de los convenios colectivos referidas al cumplimiento de la edad ordinaria de jubilación.
",81,104
convenios colectivos sectoriales,"a) El puesto de trabajo deberá permitir la obtención de la práctica profesional adecuada al nivel de estudios o de formación cursados. Mediante convenio colectivo de ámbito sectorial estatal o, en su defecto, en los convenios colectivos sectoriales de ámbito inferior, se podrán determinar los puestos de trabajo o grupos profesionales objeto de este contrato.
",216,248
Régimen de trabajo a turnos,"c) Régimen de trabajo a turnos.
",3,30
